Title,Address,Link,Category,Rating,Website,Phone,Images,Categories,Latitude,Longitude
Shamshiri Glendale,"Shamshiri Glendale, 122 W Stocker St, Glendale, CA 91202, United States",https://www.google.com/maps/place/Shamshiri+Glendale/data=!4m7!3m6!1s0x80c2c04b0a94aae7:0x1b9057d49198f5de!8m2!3d34.163231!4d-118.2563242!16s%2Fg%2F1vq753hq!19sChIJ56qUCkvAwoAR3vWYkdRXkBs?authuser=0&hl=en&rclk=1,Persian restaurant,4.3,http://www.shamshiriglendale.com/,+1 818-246-9541,"[{'thumbnail': 'https://lh3.googleusercontent.com/gps-proxy/AF-Tc0TITjFWiWuZ4u7-WJY7K2IuYs6APKRJR9QSKXhLQoUMbtnl2B_mGogJgu3XZm_Oks6ezdSeOChjLXfFRV_m9-kP4IbnrwPuP3QobF5Q1Eeq6A09PU5EgZXKIJ0Xtb5zdDtMxdLXTWbcBdT1_QvNi001z-4klfRp8389b7CIHkITNrM82Lhstp7S2-nQzbIWzq02uE0=w529-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOmuKcUrf8zfCtOajfPunlwYZfBBOI4fQvl4_4g=w298-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPSjxFLsvsxngWg1z51s5tWIzSVuFUNtEkMS9nr=w528-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN_FiqumwRt7jH4hn81L6iXkUh__ok0dQIcjMPp=w224-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPqonFDFGm0uAZ5k03w6HgxU0fS7Nlj5D9oA_Um=w397-h298-k-no', 'title': 'Kebab'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNWkKlfMJZ5DpBw7Ax-dh1nhMlzMo_EEA5rrHAc=w298-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPvlVECVbn3SkskrI4kuUCX9LhnM6ARD9mOnHKb=w224-h298-k-no-pi-9.014568-ya147.78712-ro1.833134-fo100', 'title': 'Street View & 360Â¬âˆž'}]","['Persian restaurant', 'Kebab shop', 'Restaurant']",34.163231,-118.2563242
Piattello Italian Kitchen,"Piattello Italian Kitchen, 5924 Convair Dr UNIT 412, Fort Worth, TX 76109, United States",https://www.google.com/maps/place/Piattello+Italian+Kitchen/data=!4m7!3m6!1s0x864e7295001f9705:0x2a0e4ee0d1bdf3cd!8m2!3d32.6994418!4d-97.4138094!16s%2Fg%2F11csrg4_82!19sChIJBZcfAJVyToYRzfO90eBODio?authuser=0&hl=en&rclk=1,Italian restaurant,4.3,http://piattelloitaliankitchen.com/,+1 817-349-0484,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN4ef0DG4TyBckR9IbFPRlQnD98rrW7I-BGKUxa=w447-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPmtY90hCBiDPwXUuMmAgmsPasD-FJV3e-j2ogr=w224-h398-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO2J-qdE3Mc8Ml_yM7n_sUk_me7yOy1iDnpd0ZO=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMJTcl7OcLmbm7dVZZag9agPR4cPYGpC1dTjYkY=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOg0Gq0aoafa202Okc8xq5GEcpsmzeP-GRXmIQb=w253-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMGA8yKgBPsHrev1Sc4FOLOe3J6sH3BCVxCQaW6=w447-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOctpRxl03eqMSePJjxDy9a6Xz52E9bHKvE0Xm3=w397-h298-k-no', 'title': 'Pappardelle'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOUveEjUl17GHZkNA3xwZWJVfNC0J2vRbOTQ4Tu=w447-h298-k-no', 'title': 'Pizza'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNsKAfA67Tq-evApA9NHltYrRoB51wmOSu7muVd=w397-h298-k-no', 'title': 'Bar'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN3yCd50-BbgKoojvCQ-P9L31arPASHkoIpJwca=w224-h306-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ryhzp-L8qvMbKsx_hg7D8A&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=295.97623&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Italian restaurant', 'Pizza restaurant', 'Restaurant']",32.6994418,-97.4138094
H2O Oxford Oriental CafÃˆ,"1304 University Ave, Oxford",,restaurant,,,,,,34.3637667,-89.5182706
Cattlemen's Steak House,"Cattlemen's Steak House, 2458 N Main St, Fort Worth, TX 76164, United States",https://www.google.com/maps/place/Cattlemen%27s+Steak+House/data=!4m7!3m6!1s0x864e76a6d707bfe3:0x96005a51d19e3b67!8m2!3d32.789292!4d-97.3489775!16s%2Fg%2F1vxf_l22!19sChIJ478H16Z2ToYRZzue0VFaAJY?authuser=0&hl=en&rclk=1,Steak house,4.2,http://www.cattlemenssteakhouse.com/,+1 817-624-3945,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMSEKc5_8muFHwVpDkcpzPH_SWd-7rNSzUAbTz-=w447-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNbfcTwO5uMZFMb1vQszRQsXkj2vvz3SXpW2-z4=w397-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMSnGcE-Gbr2T9MiAdBqdUGq-7pR-fla1oRccUf=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMfH6x4awtGClm0OJITNuD7dng5BP9Og6Zp-wQN=w224-h398-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPwy2zC2KyyX0ZT7Bn2kp2UD7ZC4gehv0nIgAyK=w397-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMS3QAF8Dsh_McjqqeSBjRsd-1oXjjL0lhIAZHj=w529-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPwJlhekEjz-WaIW_tvI5n_MVTBR8m32nZmv2SX=w397-h298-k-no', 'title': 'Caesar salad'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipODETCah1pdloDjkGXEuriAPzgiEzZLOyHvWaHd=w224-h473-k-no', 'title': 'Onion ring'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP6NMY7LN4omCDrsFx6bkTjmfYqX5WKxsT9-48T=w291-h298-k-no', 'title': 'Steak'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMSEKc5_8muFHwVpDkcpzPH_SWd-7rNSzUAbTz-=w447-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPhvvk_Adg_vBZLKc2_vZx_N6UnIpy7Cdb9dulh=w224-h298-k-no-pi-0-ya335.7114-ro-0-fo100', 'title': 'Street View & 360Â¬âˆž'}]","['Steak house', 'Bar', 'Restaurant']",32.789292,-97.3489775
Thai Food Kitchen,"Thai Food Kitchen, 4350 Sunset Rd #110, Henderson, NV 89014, United States",https://www.google.com/maps/place/Thai+Food+Kitchen/data=!4m7!3m6!1s0x80c8d17bd3d31683:0x4a5a1f748da3824d!8m2!3d36.0716857!4d-115.078453!16s%2Fg%2F11fjyw5rpk!19sChIJgxbT03vRyIARTYKjjXQfWko?authuser=0&hl=en&rclk=1,Thai restaurant,4.6,https://thaifoodhenderson.com/,+1 702-665-5724,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPGzkqftCyC4sJo7AGP8PILWZYlL3v6Kd5Ois5d=w224-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNhUtxVM_Fz4LbnRW65K8FuWiNaYBfYR0Ubg_BH=w224-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNa9a6FM7kKf5ova_j6iZRqKLhHLsOFA0wzeLft=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNtSGJtTXWdJUBh68oghHkipEloz-0JmQ1m2DIE=w529-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNpKHL5GRVcnhMlQou87LA-vqvQiiF40AxqKIBr=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNv0ZE-HluxFWfCOy6IXSY3J17Rg3rVmhcPG_4Y=w529-h298-k-no', 'title': 'Pad thai'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNtdAX3zxaxMOpZL0EzG4BH1_fClWiEDl4sg4mv=w529-h298-k-no', 'title': 'Soup'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN3sQkGTDWdvx_K58XOQW_kjdNG8ZyAaJrWYdYP=w529-h298-k-no', 'title': 'Noodle'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO0wHgTPrwhdXvp9lxv8izrev2Y4XIrhelFrAaV=w224-h298-k-no', 'title': 'Curry'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOf7RMRDna2MyljXTkVdjhttCT9QacMkRz-TOUj=w529-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Hlo8RUUCqyjGmJiLiuigg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=271.9725&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]",['Thai restaurant'],36.0716857,-115.078453
The Station Burger CO.,"The Station Burger CO., 5101 Hinkleville Rd, Paducah, KY 42001, United States",https://www.google.com/maps/place/The+Station+Burger+CO./data=!4m7!3m6!1s0x887a1b082e429c2f:0xebbf248099c961d8!8m2!3d37.0790525!4d-88.6882744!16s%2Fg%2F1tf71pnj!19sChIJL5xCLggbeogR2GHJmYAkv-s?authuser=0&hl=en&rclk=1,Hamburger restaurant,4.4,http://thestationburger.com/,+1 270-408-4376,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPaDsfKN1R3AcNBm0imnIwYV8sE2ucH3hjyTugs=w397-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPF46_H2oTF15Pt-JkW3QuXEvbpxN-6YCvS36Pf=w224-h398-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMjb_oI3ZwGsPgYgcCxi-eWv-LmKP8u4owp-chd=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOgq2eYSWqot8ARh3or0tMmeM4nHoICQOFSmPIG=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOw9e64criem39cx0ix-Kz1GhTO565yQSBIjszR=w529-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPJPSux454ah7cgUB7GNJ9lHV9xXnN6gpQMaefB=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMxI1MQxAZyvW_7RzMZPiOv4cKTBofOcI7W2Nzm=w529-h298-k-no', 'title': 'Cheeseburger'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO4yShxFhrHJ8wuwLX4Q8AoeqeXAR_WxE5kRGs=w224-h298-k-no', 'title': 'Burger'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN5yMSWovcIOOYtgnc-Q0469J9ureO3TRfppTvQ=w529-h298-k-no', 'title': 'French fries'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mVrs7dGcsiLAjzwnV2d3wQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=334.15372&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]",['Hamburger restaurant'],37.0790525,-88.6882744
Jilly's Cafe,"Jilly's Cafe, 2614 Green Bay Rd, Evanston, IL 60201, United States",https://www.google.com/maps/place/Jilly%27s+Cafe/data=!4m7!3m6!1s0x880fc5529cbce43b:0x6ad0810c24893361!8m2!3d42.064754!4d-87.699517!16s%2Fg%2F1tg9t8np!19sChIJO-S8nFLFD4gRYTOJJAyB0Go?authuser=0&hl=en&rclk=1,French restaurant,4.3,,+1 847-869-7636,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPLsWSAiQHIRy3fyRY5vXJONG5n5BsncDDEYbwh=w224-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNz0eTpCW28bBUVUKfM46-Vr8I3oeGdW2ogsMWP=w224-h398-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNz0eTpCW28bBUVUKfM46-Vr8I3oeGdW2ogsMWP=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO2Rx7wDLNwO9LonOw-hfWBi1dAna9RSS8Mh4xQ=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO0AwZ-PqqZhhWxjuGltcyqagx36BuB8CkdsRX8=w447-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM3LNQ70rNYbMebZOvLhUxaSnpSgW5qmvrzv9zU=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMaKVu08IZVpu4gHQryp5Y2NkzH5v0vj08FnVvv=w447-h298-k-no', 'title': 'Chocolate Cake'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sgtcV8JyuOBwoaFa9VOdYA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=243.5404&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['French restaurant', 'American restaurant', 'Bar']",42.064754,-87.699517
Chinatown Chinese Restaurant,"Chinatown Chinese Restaurant, 2921 AR-77, Marion, AR 72364, United States",https://www.google.com/maps/place/Chinatown+Chinese+Restaurant/data=!4m7!3m6!1s0x87d57786db9bc633:0xfa12833a4def7b68!8m2!3d35.2056198!4d-90.1938979!16s%2Fg%2F11qm0pyyt6!19sChIJM8ab24Z31YcRaHvvTTqDEvo?authuser=0&hl=en&rclk=1,Chinese restaurant,4,http://www.chinatownmarion.com/,+1 870-739-0889,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNgxhQsF91pB-ODnedoJb7uMm8aKaojwPwp0RW3=w397-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPGovM2VimnriFJbA6tSviQFv63SEQJXiomfJfy=w224-h398-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOHSdFDxeeGXJQ75JzryUYmWsCCTeUm-8fagtVq=w224-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNswu3KZ3jzPGVfRClvl19ccApsnMs3x9oa5vIV=w224-h298-k-no', 'title': 'Soup'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPe7iNASvh1ZjmXbSXvJU1iYusnabljHrnAOIoP=w398-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xuskTGHgZQVP-C7odRKicA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=245.3556&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Chinese restaurant', 'Asian restaurant', 'Chinese takeaway', 'Delivery Chinese restaurant']",35.2056198,-90.1938979
Pizza N1CE,"Pizza N1CE, W Kenwood St, Coffeyville, KS 67337, United States",https://www.google.com/maps/place/Pizza+N1CE/data=!4m7!3m6!1s0x87b7839932a5a8eb:0x8e78f5c074d03b33!8m2!3d37.0622114!4d-95.7153927!16s%2Fg%2F11szf57s_k!19sChIJ66ilMpmDt4cRMzvQdMD1eI4?authuser=0&hl=en&rclk=1,Restaurant,4.7,,,[],['Restaurant'],37.0622114,-95.7153927
Japanese Restaurant Kurose,"Japanese Restaurant Kurose, RotebâˆšÂºhlstraâˆšÃ¼e 50, 70178 Stuttgart, Germany",https://www.google.com/maps/place/Japanese+Restaurant+Kurose/data=!4m7!3m6!1s0x4799db4672ac925d:0xb6a143dff14e2435!8m2!3d48.773224!4d9.1669663!16s%2Fg%2F1hc66qbrv!19sChIJXZKsckbbmUcRNSRO8d9DobY?authuser=0&hl=en&rclk=1,Authentic Japanese restaurant,4.5,http://kurose-stuttgart.com/,+49 711 50530585,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN7N5z9k9qQyJGNUXEPFmeZN9byxCzAm1wOYCMy=w530-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOtTFXzkHXQlvOLUkv4nvUdKXfzfpz9tJ-cJGzS=w224-h398-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO7Zvmyg1xnUZOLo5PDraOPBmp1H3qqz9uJiXOH=w397-h298-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPjMl_EKv4jkalVekwczSQgnZXVwsvKH8jC9P6d=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP_MlbpB-9YcE6h6KdtRhz4wgzVeDyn5jzcQsgD=w397-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMt-cWCyEA_N5G8mfJREI_IoHtfN44xBE9yyxGt=w529-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOtNaYndErXHPp1c9GYATpRcu0ELm8i2DeET5tg=w224-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPjSGFP35ll3gkmxotOJYddj-sFebR3YJ-PLLag=w298-h298-k-no', 'title': 'Ramen'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNFc9fzevhSay2VXLBbMODL2RQhvLuyve16NvyN=w396-h298-k-no', 'title': 'Sushi'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPsyguJbZCq6EyrNPEsfUezsXTbj4DXmRtJ1Yk=w397-h298-k-no', 'title': 'Bento'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN2EX1rR9CQqkkI9RI9jW9mZWgkq0C1eoRqTSjt=w397-h298-k-no', 'title': 'Tempura'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO7LBeMZAGmvzuHgRx5nhE37PtErNKibaCzBRUi=w396-h298-k-no', 'title': 'Karaage'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM9Vo2S4JkoToDxdMOp-7Yym7-oPikuWBN8-mCI=w397-h298-k-no', 'title': 'Beer'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNKfFbk2_-pFtaWi-MY1dULSJE1uki487NvbtaA=w397-h298-k-no', 'title': 'Takoyaki'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOCSfjmUx_QMsvgIKtmXaJPQVEwFzyfCGzHQmiv=w397-h298-k-no', 'title': 'Dumpling'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNJhymewodVowTqrwMIdUqLOpQEFous-Ti8cvgt=w224-h298-k-no', 'title': 'Edamame'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM-rPfd-UZCcZDx57tJ-a02zF8lY-ndaceSlctu=w397-h298-k-no', 'title': 'Soup'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOOgZWgOVCc8Nm9IwD4YBelu8Dwgqp5tg1gbrNp=w224-h398-k-no', 'title': 'By owner'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNTtNx_9UJvuXpbbMFznDO5ucdhukTxuHM174ps=w224-h298-k-no-pi-10-ya59.39-ro-0-fo100', 'title': 'Street View & 360Â¬âˆž'}]",['Authentic Japanese restaurant'],48.773224,9.1669663
7th + Grove,"7th + Grove, 1930 E 7th Ave, Tampa, FL 33605, United States",https://www.google.com/maps/place/7th+%2B+Grove/data=!4m7!3m6!1s0x88c2c5135446f199:0xd65ff7fc868d8c21!8m2!3d27.9604164!4d-82.4368778!16s%2Fg%2F11fm73vytx!19sChIJmfFGVBPFwogRIYyNhvz3X9Y?authuser=0&hl=en&rclk=1,Southern restaurant (US),4.5,https://7thandgrove.com/ybor-location,+1 813-649-8422,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMpmdM2A0p2j_k5w1MolW0ui7b1vlTYyath210N=w529-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNAYD69GoJyXirl7mvP1enxlBtlDZAUumqEwsoD=w707-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNPhvzFl8Qcl6J-HQ7UdKVj_JVZYRxn5y8xibaB=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPZunwkqJ-2M32gvWV7ECKazbpBMhy0kfj4en9s=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMqPP0Nm0s-4DqMEHx-V2-C_O1OmnriZgs074K9=w446-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMCWPMc--uGd2E87_ekbUw7WP310qFHwKKeMLG_=w294-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPaZYdldWwI22MuknSgM-tljwnA7g1ekfV01NzG=w414-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO9uzzd0wF9Whtj0vvgGnej9YoZTr_V8q4HCKiC=w397-h298-k-no', 'title': 'Shrimp and grits'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO2R_C_tK2qcCIvSaZxCpjupVjocGKpOwWSa9L7=w298-h298-k-no', 'title': 'French toast'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNGze_DRaJOD0yAIUQKOpKGWAyBn9lOR6xYwzhk=w224-h298-k-no', 'title': 'Chicken and waffles'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOr44IefMNN0xRkZflPpjimo6_bseBau-O63SCv=w224-h298-k-no', 'title': 'Chicken Wings'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP865B8EcgJz4JjCLEzIvasNKCfsLi7lMmRGQE6=w224-h298-k-no', 'title': 'Sangria'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNgX2aFKRToc7I3tl7UX2u3ZwVUGvEgqQXkXDs3=w224-h298-k-no', 'title': 'Steak and eggs'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP9-dM-ZRvkkCFhIPX17jZTnTtAvDRBEisaA6rr=w397-h298-k-no', 'title': 'Macaroni'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMQDj4bdOUZCen42-lETrXXnJOYVl3Q-5182am2=w224-h298-k-no', 'title': 'Nachos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNe2X09K0ugv6qE3rY_25rwxNGD9Nbb-lcg5-qt=w298-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Th6RBjugDw5L-im80TOMkg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=322.38208&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Southern restaurant (US)', 'Caterer', 'Cocktail bar', 'Lounge', 'Night club']",27.9604164,-82.4368778
Gracie's at 4 Pines Orange,"Gracie's at 4 Pines Orange, 20 Sale St, Orange NSW 2800, Australia",https://www.google.com/maps/place/Gracie%27s+at+4+Pines+Orange/data=!4m7!3m6!1s0x6b102dd67d0e3dfd:0x314cd4a49b603d09!8m2!3d-33.284394!4d149.096281!16s%2Fg%2F11h3dpq_b1!19sChIJ_T0OfdYtEGsRCT1gm6TUTDE?authuser=0&hl=en&rclk=1,Restaurant,4.4,https://4pinesbeer.com.au/venues/4-pines-orange,+61 2 5353 1331,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM7iVRjWuOUw1gN2wLUQywP3-kUi9j64YF-ZlaC=w397-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPr8wwW4FAWMBYI6tVCM3tyZUO1bQhAl8jDLwC5=w298-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMc49Vl03Nuyi9hG_YPfuckB5X_bDKaPKicAY_P=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMC0DdgPxdUZsT_Lq8WVsoHR6bkc92ZolrJxBpI=w224-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNWS88uJcjiarx5n5718oWDnL1XhNCC8Ugv5emM=w298-h298-k-no', 'title': 'Burger'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNvJouDCAnP1cM1jOJwrajwAMOMQ9WgKX_JANOo=w331-h298-k-no', 'title': 'French fries'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMuGQLKF2Fbcasy2jd6YxyrPDHPiLMmD5ZghKcJ=w532-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U3UyICORDaVMz1SjqG1Ltg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=136.05785&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Restaurant', 'Hamburger restaurant', 'Meal delivery']",-33.284394,149.096281
